!			G1			A			enclitic particle
!			G1			A			vulture, bird in general							
!			G1			A			vulture, bird in general							
!			G1			A			tread							
!			G1			At			striking-power							
!! V 4			G1-X1-N5-Z1			At			striking-power							
!! V			G1-X1-N5			At			moment, instant, time in general							
!! 8 V			G1-X1-Z5-N5			At			moment, instant, time							
!! V 4			G1-X1-N5-Z1			At			moment, instant, time in general							
!! L			G1-X1-F9			At			moment, instant, time in general							
!! L V !			G1-X1-F9-N5			At			moment, instant, time in general							
FV			F3-X1-N5			At			moment, instant, time in general							
1 !! L V			M17-G1-X1-F9-N5			At			moment, instant, time in general							
- t			V13-N35			tn			this				demonstrative pronoun			
! t 5			X1-N35-Z2			tn			you, your							
! t. I			X1-N35-T14-G41			tn			where ?, whence ?				interrogative variant of Tn			
! tb K . I			X1-N35-W24-G43-T14-G41			tn			where ?, whence ?				interrogative variant of Tn			
! t. I p			X1-N35-T14-G41-N31			tn			where ?, whence ?				interrogative variant of Tn			
! t 7 . I p			X1-N35-Z4-T14-G41-N31			tn			where ?, whence ?				interrogative variant of Tn			
! tb K . I }			X1-N35-W24-G43-T14-G41-Y1V			tnw			distinction				variant of Tnw			
! t. I +			X1-N35-T14-G41-Y1			tnw			lift up, promote, distinguish, be distinguished of actions, speech				variant of Tni			
! tl. I			X1-N35-Z4A-T14-G41			tnw			lift up, promote, distinguish, be distinguished of actions, speech				variant of Tni			
! tb K + 5			X1-N35-W24-G43-Y1-Z2			tnw			number				noun variant of Tnw			
! tb : . I + 5			X1-N35-W24-Z7-T14-G41-Y1-Z2			tnw			number				noun variant of Tnw			
! tb K ! + 5			X1-N35-W24-G43-X1-Y1-Z2			tnwt			quantity, number, numbering, census				variant of Tnwt			
! t 1 4			X1-N35-M17-A20			tni			grow old				verb			
! t 1 . 4 C			X1-N35-M17-T14-A20-Aa2			tni			grow old				verb			
! t 1 4			X1-N35-M17-A20			tni			old age				noun			
! t 4			X1-N35-A20			tni			old age				noun			
! t 1 C 5			X1-N35-M17-Aa2-Z2			tni			external signs of old age							
- t 1 4			V13-N35-M17-A20			tni			old man, elder							
! tq b n			X1-N35-D58-F32-D54			tnbX			turn aside, swerve, shrink from, run at random of cattle							
! t B 1 î			X1-N35-T34-G17-D55			tnm			turn aside, go astray, err, deflect of balance, be confused of roads							
! t B 1 E			X1-N35-T34-G17-G37			tnm			deflect of balance							
- t B 1 î			V13-N35-T34-G17-D55			tnm			turn aside, go astray, err, deflect of balance, be confused of roads							
! t B 1 K S			X1-N35-T34-G17-G43-N2			tnmw			darkness, gloom							
! t B 1 K ]			X1-N35-T34-G17-G43-F27			tnmw			darkness, gloom							
! t B 1 K n			X1-N35-T34-G17-G43-D54			tnmw			darkness, gloom							
! t B 1 : b 5			X1-N35-T34-G17-Z7-W24-Z2			tnmw			beer							
! t 6 6 t! !			X1-N35-M22-M22-N35-X1-O1			Tnmt			a Memphite sanctuary							
! t- 7			X1-N35-V13-G23			tnT			spur - winged plover							
! M & V			X1-D21-M6-N5			tr			time, season							
& V			M6-N5			tr			time, season							
1 ! M V			M17-X1-D21-N5			tr			time, season							
! M 1 & V			X1-D21-M17-M6-N5			tr			time, season							
! M & V V			X1-D21-M6-N5-N5			trwy			seasons				dual			
! M K & V V			X1-D21-G43-M6-N5-N5			trwy			seasons				dual			
! M 1 & 7 K V V			X1-D21-M17-M6-Z4-G43-N5-N5			trwy			seasons				dual			
1 ! M & V 5			M17-X1-D21-M6-N5-Z2			trw			seasons				plural			
! M K $ V 5			X1-D21-G43-M4-N5-Z2			trw			seasons				plural			
1 K ! M K & V 5			M17-G43-X1-D21-G43-M6-N5-Z2			trw			seasons				plural			
! M & "			X1-D21-M6-A2			tr			forsooth, pray				enclitic particle			
! 7			X1-Z4			ty			forsooth, pray				enclitic particle			
! &			X1-M6			tr			forsooth, pray				enclitic particle			
! M & > +			X1-D21-M6-A30-Y1			tr			respect someone, greet respectfully, worship god, show respect							
! M & +			X1-D21-M6-Y1			tr			respect someone, greet respectfully							
! M 1 1 >			X1-D21-M17-M17-A30			tr			show respect							
! M 1 1 ! &			X1-D21-M17-M17-X1-M6			tryt			respect				noun			
! M 1 1 >			X1-D21-M17-M17-A30			tryt			respect				noun			
! $ o n			X1-O4-D56-D54			thi			go astray, transgress, trespass, attack with, err				verb  intransitive			
! $ n			X1-O4-D54			thi			go astray				verb  intransitive			
! $ ! o n			X1-O4-G1-D56-D54			thi			transgress				verb  intransitive			
! $ o			X1-O4-D56			thi			attack with				verb  intransitive			
! $ o n			X1-O4-D56-D54			thi			lead astray, mislead, overstep path, disobey				verb  transitive			
! $ o n			X1-O4-D56-D54			thi			impugn one's character, falsify account				verb  transitive			
! $ o n			X1-O4-D56-D54			thi			neglect appointed dates,reject petitions, violate corpse				verb  transitive			
! $ E			X1-O4-G37			thi			falsify account				verb  transitive			
! $ K o n!			X1-O4-G43-D56-D54-A1			thw			transgressor							
! $ o n!			X1-O4-D56-D54-A1			thw			transgressor							
! $ 1 o n			X1-O4-G17-D56-D54			thm			perforate, penetrate, incite, destroy, undertake works, drive cattle, knock on door							
! $ 1 o `			X1-O4-G17-D56-D40			thm			destroy							
! $ 1 o @			X1-O4-G17-D56-Y24			thm			perforation, puncture							
o @			D56-Y24			thm			perforation, puncture							
! $ K M !			X1-O4-G43-D21-A1			thr			a Syrian warrior							
g < : 7 r 5			U33-V28-Z7-Z4-N33-Z2			tHwy			pea							
g < : 7 r 5			U33-V28-Z7-Z4-N33-Z2			tHwy			pea							
! B b			X1-Aa1-W24			tx			plummet of balance							
! B }			X1- Aa1-T55			tx			plummet of balance							
! B b			X1- Aa1-W24			txi			be drunk, drink deep				verb			
! B b 8			X1- Aa1-W24-A24			txi			be drunk				verb			
! B ~			X1- Aa1-N35A			txi			drink deep				verb			
! B ! b			X1- Aa1-X1-W24			txt			drunkenness							
! B K b !			X1- Aa1-G43-W24-A1			txw			drunkard							
! B 7 M			X1- Aa1-Z4-W3			txy			the second month							
! B q ~			X1- Aa1-D58-N35A			txb			immerse, irrigate							
! B t=			X1- Aa1-N35-D5			txn			injury to eye, injure eye, pierce  the sky of pylons							
! B t 9			X1- Aa1-N35-O25			txn			obelisk							
9			O25			txn			obelisk							
! B ! B ;			X1- Aa1-X1- Aa1-D3			txtx			disorder hair, crumple papers							
! B ! B n			X1- Aa1-X1- Aa1-D54			txtx			disorder hair							
! B ! B !			X1-Aa1-X1-Aa1-V1			txtx			crumple papers							
! vn			X1-N37-D54			tSi			desist from				verb			
! v 7 n			X1-N37-Z4-D54			tSi			be missing from				verb			
! v< n			X1-N37-Z9-D54			tSi			be absent from, be missing from, desist from				verb			
! d v< n			X1-U30-N37-Z9-D54			tSi			be missing from				verb			
! vo n			X1-N37-D56-D54			tSi			be missing from				verb			
! v K !			X1-N37-G43-A1			tSw			deserter							
! v R			X1-N37-D26			tS			spit out							
! v< `			X1-N37-Z9-D40			tS			smash heads, grind corn, split wood							
! ( < \			X1-M8-Z9-D36			tS			smash heads, grind corn, split wood							
! vq <			X1-N37-D58-Z9			tSb			smash							
! v! v< `			X1-N37-X1-N37-Z9-D40			tStS			crush							
! T '			X1-D28-Q7			tkA			torch, taper, flame				noun			
! T '			X1-D28-Q7			tkA			illumine				verb			
! T ! '			X1-D28-G1-Q7			tkA			illumine				verb			
! T ! K '			X1-D28-G1-G43-Q7			tkAw			the rite of torch - lighting							
! ? tn			X1-V31-N35-D54			tkn			be near, approach, draw near, attack someone, border on							
! ? tb : n! p 5			X1-V31-N35-W24-Z7-D54-A1-B1-Z2			tknw			neighbours							
! ? M !			X1-V31-D21-A1			tkr			opponent							
! ? e n			X1-V31-S29-D54			tks			pierce							
! ??: `			X1-V31-V31-Z7-D40			tkk			violate frontier, attack someone				verb			
! ??: h 5			X1-V31-V31-Z7-A223-Z2			tkkw			attackers							
! !			X1-X1			twt			full, entire							
! ! ,			X1-X1-Y2			twt			full, entire							
-			V13			T			you, your				suffix pronoun			
!			X1			T			you,your				suffix pronoun			
-! 4 {			V13-X1-Z1-R3P			Tt			table							
{ ! 4			R3P-X1-Z1			Tt			table							
-! 4 #			V13-X1-Z1-M3			Tt			board, woodwork							
-! 4 ! 5			V13-X1-Z1-A1-Z2			Tt			staff, gang, partisans				collective noun			
.! 6			R3C-A1-Z3			Tt			staff, gang, partisans				collective noun			
+! ! 6			Y1-X1-A1-Z3			Tt			staff, gang, partisans				collective noun			
O 4 G			G47-Z1-G39			TA			fledgling figurative for Child							
O 4			G47-Z1			TA			fledgling figurative for Child							
O 4 '			G47-Z1-G7			TA			fledgling figurative for Child							
1 m			A17-D53			TA			boy							
O r			G47-N33			TA			pellet							
O! 1 1 K }			G47-G1-M17-M17-G43-N33A			TAyw			pellets				plural			
O+d 4			G47-Y1-F34-Z1			TA ib			able							
O! 8			G47-G1-A24			TAw			take up, seize, snatch, don garment, rob, steal, shave, harbour enemies							
O! k`			G47-G1-D51-D40			TAw			don garment							
Ok`			G47-D51-D40			TAw			take up, seize, snatch, don garment, rob, steal, shave, harbour enemies							
O 1 1 k`			G47-M17-M17-D51-D40			TAw			take up, seize, snatch, don garment, rob, steal, shave, harbour enemies							
O!: 8			G47-G1-Z7-A24			TAw			take up, seize, snatch, don garment, rob, steal, shave, harbour enemies							
O! K ! 8			G47-G1-G43-X1-A24			TAwt			theft, a gathering up of things							
O: k`			G47-Z7-D51-D40			TAw			bearer							
Ok			G47-S35			TAw sryt			standard bearer							
O m			G47-S37			TAw xw			fan bearer							
Om \ # 5			G47-N28-D36-M3-Z2			TAw xaw			weapon bearer							
O+! 4			G47-Y1-X1-Z1			TAw mDAt			sculptor							
O]			G47-U23			TAw			bearer							
O! 1 1 m!			G47-G1-M17-M17-D53-A1			TAy			male, man							
O} 1 1			G47-D280-M17-M17			TAy			male, man							
l#			D52-E3			TAy			bull calf							
OK ,			G47-G43-V12			TAw			book							
O!: +			G47-G1-Z7-Y1			TAw			book							
`K			P5-G43			TAw			wind, air, breath				noun			
`			P5			TAw			wind				noun			
`K r 5			P5-G43-N33-Z2			TAw			air				noun			
`D M Q			P5-G36-D21-O49			TA wr			Thinite nome							
`D u			P5-G36-N36			TAw wr			an outlying district of Egypt ?				locality			
O! K d!			G47-G1-G43-S28-X1			TAwt			sail				noun			
Oq }			G47-D58-W66			TAb			a vessel							
O! q ! O			G47-G1-D58-X1-U9			TAbt			loan							
O! q ,			G47-X1-D58-Y2			TAbt			loan							
O! 1 l			G47-G1-G17-D52			TAm			foreskin							
O! 1 &			G47-G1-G17-V6			TAm			cloak, swaddling - clothes, bandage							
O! 1 d			G47-G1-G17-S28			TAm			veil				verb			
O! 1 d: 4			G47-G1-G17-S28-D2-Z1			TAm Hr			show indulgence				verb			
O! M 3			G47-G1-D21-V19			TAr			make fast, fasten on, take possession of lordship by king							
O! 1 M , `			G47-G1-M17-D21-T12-D40			TAr			make fast, fasten on, take possession of lordship by king							
O! M X `			G47-G1-D21-D32-D40			TAr			make fast, fasten							
O! M ! 3 !			G47-G1-D21-X1-V19-O1			TArt			cabin, entrenched camp							
O! 4 !			G47-X1-Z1-A1			TAty			vizier							
O! !			G47-X1-X1			TAty			vizier							
O			G47			TAty			vizier							
O! 7			G47-X1-Z4			TAty			vizier							
- 1 ! H			V13-M17-X1-O40			Tit			dais							
- K H			V13-G43-O40			Tit			dais							
- 1 - 1 n			V13-M17-V13-M17-D54			TiTi			trot							
- K			V13-G43			Tw			you				dependent pronoun			
! K			X1-G43			tw			you, your				dependent pronoun			
- B t S			V13-E34-N35-F16			Twn			gore with horn							
- B t`			V13-E34-N35-D40			Twn			gore with horn, stick into							
- K !			V13-G43-X1			Twt			you				independent pronoun			
! K ! U +			X1-G43-X1-A53-Y1			Twt			you				independent pronoun			
- q }			V13-D58-U103			Tb			crate							
-! q `			V13-X1-D58-W22			Tbt			vase							
- q K i			V13-D58-G43-S33			Tbw			sole of foot							
! q K i i			X1-D58-G43-S33-S33			Tbwy			soles of feet				dual			
i i			S33-S33			Tbwty			sandals, soles of feet				dual			
i ! 4			S33-X1-Z1			Tbwt			sandal, sole							
- q ! i i			V13-D58-X1-S33-S33			Tbwty			sandals, soles of feet				dual			
- q K ! 7 i			V13-D58-G43-X1-Z4-S33			Tbwty			sandals, soles of feet				dual			
! q 1 1 ! i i			X1-D58-M17-M17-X1-S33-S33			Tbwty			sandals, soles of feet				dual			
! q ! i			X1-D58-X1-S33			Tbwt			sandal, sole							
- q i			V13-D58-S33			Tbi			be shod, provide with sandals				verb			
! q i			X1-D58-S33			Tbi			be shod				verb			
i :!			S33-Z7-A1			Tbw			sandal maker							
- q tn			V13-D58-N35-D54			Tbn			be quick							
- q $ to n 5			V13-D58-O4-N35-D56-D54-Z2			Tbhn			leap, prance of animals							
- $ q tn}			V13-O4-D58-N35-D54-N33A			Tbhn			leap, prance of animals							
-# < ! !			V13-Q3-V28-X1-O1			TpHt			cavern, hole of snake							
! # < ! !			X1-Q3-V28-X1-O1			TpHt			cavern							
-# < ! L			V13-Q3-V28-X1-N44			TpHt			cavern							
-# < ! L}			V13-Q3-V28-X1-N44-N89			TpHt			cavern							
- G 3 f 4			V13-U1-V19-N21-Z1			TmA			cadaster							
3 4 h			V19-Z1-N23			TmA			cadaster							
- G_			V13-U1-S23			TmA			cadaster							
! G 1 3 4			X1-U1-G17-V19-Z1			TmA			cadaster							
- G\			V13-U1-D36			TmA awy			strong - armed							
- G\ ?			V13-U1-D36-V31			TmA a .k			your arm is strong							
- 1 < . !			V13-G17-V28-T14-A1			TmH			Libyan							
! 1 < . ! 5			X1-G17-V28-T14-A1-Z2			TmHw			Libyans							
g 1 < 1 . ! p 5			U33-G17-V28-M17-T14-A1-B1-Z2			TmHw			Libyans							
- 1 e -			V13-G17-S29-Y3			Tms			red, ruddy, violet							
g 1 e -			U33-G17-S29-Y3			Tms			red, ruddy, violet							
! 1 e - +			X1-G17-S29-Y3-Y1			Tms			red, ruddy, violet							
! a e - +			X1-F31-S29-Y3-Y1			Tms			red, ruddy, violet							
g a e - +			U33-F31-S29-Y3-Y1			Tms			be besmeared							
-			Y3			Tms			be besmeared							
g a BK - E 5			U33-F31-O34-G43-Y3-G37-Z2			Tmsw			injury, harm							
- t			V13-N35			Tn			you, your				dependent pronoun			
! t			X1-N35			Tn			you, your				dependent pronoun			
- t 5			V13-N35-Z2			Tn			you, your				suffix & dependent pronoun			
! t 5			X1-N35-Z2			Tn			you, your				suffix &			
													dependent pronoun			
- t 7			V13-N35-Z4			Tny			you two, your				suffix pronoun - dual			
- t. I			V13-N35-T14-G41			Tn			where ?, whence ?				interrogative			
M - t. I			D21-V13-N35-T14-G41			r Tn			whither ?				interrogative			
! t. I p			X1-N35-T14-G41-N31			Tn			where ?, whence ?				interrogative			
! t 7 . I p			X1-N35-Z4-T14-G41-N31			Tn			where ?, whence ?				interrogative			
! tb K . I			X1-N35-W24-G43-T14-G41			Tn			where ?, whence ?				interrogative			
- t. I			V13-N35-T14-G41			Tni			lift up, promote, distinguish from, be distinguised of actions				verb			
- t. +			V13-N35-T14-Y1			Tni			lift up, promote, distinguish from, be distinguised of actions				verb			
! tl. I			X1-N35-Z4A-T14-G41			Tni			be distinguised of actions				verb			
! t. I +			X1-N35-T14-G41-Y1			Tni			lift up, promote, distinguish from, be distinguised of actions				verb			
- t. H +			V13-N35-T14-G40-Y1			Tni			lift up, promote				verb			
! t. I "			X1-N35-T14-G41-A2			Tni			be distinguised of actions				verb			
- t! . I +			V13-N35-X1-T14-G41-Y1			Tnt			difference between x & y							
- tb : . I "			V13-N35-W24-Z7-T14-G41-A2			Tnw			distinction							
! tb K . I +			X1-N35-W24-G43-T14-G41-Y1			Tnw			distinction							
- t 1 4			V13-N35-M17-A20			Tni			old man							
- t 1 >			V13-N35-M17-V30			Tni			basin							
pt 1 T			N31-N35-M17-W10			Tni			basin							
- t. 1 Q			V13-N35-T14-M17-O49			Tni			Thinis				locality			
- t Q			V13-N35-O49			Tni			Thinis				locality			
- t 1 7 Q			V13-N35-M17-Z4-O49			Tni			Thinis				locality			
- t. I b K +			V13-N35-T14-G41-W24-G43-Y1			Tnw			number, counting, numbering, each, every, every time that							
- tb K + 5			V13-N35-W24-G43-Y1-Z2			Tnw			number							
! tb : . I + 5			X1-N35-W24-Z7-T14-G41-Y1-Z2			Tnw			number							
- b ,			V13-W24-Y2			Tnw			number				plural			
! tb K + 5			X1-N35-W24-G43-Y1-Z2			Tnw			number				plural			
- tb K ! + 5			V13-N35-W24-G43-X1-Y1-Z2			Tnwt			quantity, number, numbering, census of cattle, prisoners, the dead							
- t! . I +			V13-N35-X1-T14-G41-Y1			Tnwt			census of the dead				a religious festival			
- tb K ! ! 5			V13-N35-W24-G43-X1-E1-Z2			Tnwt			census of cattle							
! tb K ! + 5			X1-N35-W24-G43-X1-Y1-Z2			Tnwt			census of prisoners							
- t! . I M			V13-N35-X1-T14-G41-W3			Tnwt			census of the dead				a religious festival			
- t. I ~ M 4			V13-N35-T14-G41-N35A-D21-Z1			Tn r			reminder, explanation							
I ~ M 4			G41-N35A-D21-Z1			Tn r			reminder, explanation							
- t. I , b K M			V13-N35-T14-G41-Y2-W24-G43- D21			Tn r			reminder, explanation							
- th"			V13-N35-I9-A2			Tnf			enjoyment							
- th! d			V13-N35-I9-X1-S28			Tnft			bag							
- th 1 1 ! d			V13-N35-I9-M17-M17-X1-S28			Tnfyt			sail				noun			
- 6 6 t! !			V13-M22-M22-N35-X1-O1			Tnnt			sanctuary at Memphis							
- tt! !			V13-N35-N35-X1-O1			Tnnt			sanctuary at Memphis							
! t 6 6 t! !			X1-N35-M22-M22-N35-X1-O1			Tnnt			sanctuary at Memphis							
- t 5 M 4 `			V13-N35-Z2-D21-Z1-D40			Tnr			eager, valour							
- t: M b G			V13-N35-D2-D21-W24-G39			TnHr			hawk							
- t! ! ! 5			V13-N35-X1-X1-E1-Z2			Tntt			sacred cattle							
- t O! H			V13-N35-G47-X1-O40			TnTAt			dais							
- t! ! H			V13-N35-X1-X1-O40			TnTAt			dais							
! t OI! 4			X1-N35-G47-O41-X1-Z1			TnTAt			dais							
Ot- 1 1 ! H			G47-N35-V13-M17-M17-X1-O40			TnTAt			dais							
- M ! !			V13-D21-X1-M1			Trt			willow							
g M ! !			U33-D21-X1-M1			Trt			willow							
- M 1 1 ! >			V13-D21-M17-M17-X1-A30			Tryt			complaint							
- M # V			V13-D21-Q3-G54			Trp			an edible bird goose ?							
! M # I			X1-D21-Q3-G41			Trp			an edible bird goose ?							
- M 1 >			V13-D21-G17-D6			Trm			wink							
- $ 1 "			V13-O4-G17-A2			Thm			harry							
- $ 1 n			V13-O4-G17-D54			Thm			hunt							
- < K "			V13-V28-G43-A2			THw			rejoice				verb			
- < K U 5			V13-V28-G43-F18-Z2			THw			rejoice				verb			
- < K "			V13-V28-G43-A2			THw			joy				noun			
- < K U+ 5			V13-V28-G43-F18-Y1-Z2			THw			joy				noun			
- < tn			V13-V28-N35-D54			THn			meet, engage with enemy							
- < t\			V13-V28-N35-D36			THn			lance ? an infected place				verb			
- < t Y			V13-V28-N35-S17			THn			gleam, glittering							
W			S15			THn			gleam, glittering							
- < X t! }			V13-V28-S16-N35-X1-N33A			THnt			faience							
g < t! W			U33-V28-N35-X1-S15			THnt			faience							
Wt! r 5			S15-N35-X1-N33-Z2			THnt			faience							
g < t! r 5			U33-V28-N35-X1-N33-Z2			THnt			faience							
-. < b b b c			V13-T14-V28-W24-W24-W24-N18			THnw			Libya				locality			
. b c			T14-W24-N18			THnw			Libya				locality			
. b b b j			T14-W24-W24-W24-N25			THnw			Libya				locality			
g < tb : . j 5			U33-V28-N35-W24-Z7-T14-N25-Z2			THnw			Libya				locality			
Wtb : . ! p 5			S15-N35-W24-Z7-T14-A1-B1-Z2			THnw			Libyans							
. b b b K			T14-W24-W24-W24-W1			THnw			one of the seven sacred oils							
- < < U"			V13-V28-V28-F18-A2			THH			exult							
- < < ! K + 5			V13-V28-V28-X1-G43-Y1-Z2			THHwt			exultation							
- < < ! " 6			V13-V28-V28-X1-A2-Z3			THHwt			exultation							
- e '			V13-S29-A7			Ts			sit							
` 4			S24-Z1			Ts			vertebra, spine							
`B s			S24-O34-F51			Ts			vertebra							
` 4 k			S24-Z1-F41			Ts			vertebra							
- B` 4			V13-O34-S24-Z1			Ts			vertebra, spine							
- B! 4			V13-O34-V1-Z1			Ts			vertebra, spine							
`X			S24-H1			Ts			neck							
- B! U			V13-O34-X1-F18			Tst			tooth							
`! 4			S24-X1-Z1			Tst			knot, vertebra							
`! 4 !			S24-X1-Z1-V1			Tst			knot							
`! 4 s			S24-X1-Z1-F51			Tst			vertebra							
`B h			S24-O34-N23			Ts			sandbank, drought							
` 4			S24-Z1			Ts			sandbank							
1 `B h			G17-S24-O34-N23			m Ts			the land was in drought							
I h 4			Aa8-N23-Z1			Ts			sandbank							
- B`! j			V13-O34-S24-X1-N25			Tst			ridge, range							
`! f 4			S24-X1-N21-Z1			Tst			ridge, range							
`B: `			S24-O34-Z7-D40			Ts			tie knot, tie on fillet, weave cloth							
- B`			V13-O34-S24			Ts			tie on fillet							
`B: `			S24-O34-Z7-D40			Ts			join, rejoin, knit together bones, form unborn bodies, unite Two Lands							
`B: `			S24-O34-Z7-D40			Ts			build monuments, model face of Sphinx							
`			S24			Ts			model face of sphinx							
`B: `			S24-O34-Z7-D40			Ts			marshal troops, levy troops, order, arrange rites, knot itself up with confederacies							
- B.			V13-O34-T14			Ts			marshal troops, levy troops							
- B m +			V13-O34-U39-Y1			Ts			marshal troops, levy troops							
`B: `			S24-O34-Z7-D40			Ts			clot, become constricted							
`! !			S24-X1-A1			Tst			troop, battalion, troops, gang of workmen, people of nomarch				collective noun			
`! } } }			S24-X1-A211-A211-A211			Tst			troops				collective noun			
`BK 8 !			S24-O34-G43-A24-A1			Tsw			commander, protector of poor							
`B:"			S24-O34-Z7-A2			Ts			speech, utterance, phrase, sentence, maxim							
`B: +			S24-O34-Z7-Y1			Ts			speech, utterance							
`p			S24-F46			Ts pXr			vice - versa							
`+			S24-Y1			Ts			phrase, sentence							
`B+			S24-O34-Y1			Ts			used as a prefix to form abstracts							
`B+b BE			S24-O34-Y1-F32-O34-G37			Ts Xsy			crime							
`B+# M 1 f 4			S24-O34-Y1-Q3-D21-M17-N21-Z1			Ts pri			fighting							
`B+ < D M K E			S24-O34-Y1-V28-G36-D21-G43-G37			Ts Hwrw			reproach							
- B m \			V13-O34-U39-D36			Tsi			raise, lift up, set up ruined walls				verb			
- B m $ `			V13-O34-U39-Q4-D40			Tsi			raise, lift up				verb			
- B m +			V13-O34-U39-Y1			Tsi			raise, lift up				verb			
- B.			V13-O34-T14			Ts			support							
- B. ! 5			V13-O34-T14-X1-Z2			Tst			station in life							
- B m n			V13-O34-U39-D54			Tsi			go up to a place				verb			
- B m nn! 5			V13-O34-U39-D54-D54-X1-Z2			Ts nmtt			undertake journeys							
- Bnt B 1 ! ! n 5			V13-O34-D54-N35-T34-G17-X1-X1- D54-Z2			Ts nmtt			undertake journeys							
- B m +			V13-O34-U39-Y1			Tsi			be angry with, bear a grudge against				verb			
- B.			V13-O34-T14			Tsi			be angry with, bear a grudge against				verb			
- B"			V13-O34-A2			Tsi			be angry with, bear a grudge against				verb			
- B m "			V13-O34-U39-A2			Tsi			be angry with, bear a grudge against				verb			
- B! m + 5			V13-O34-X1-U39-Y1-Z2			Tst			complaint							
- BK M ! &			V13-O34-G43-D21-X1-X6			Tswrt			an offering loaf							
- B 1 .			V13-O34-G17-E14			Tsm			hound, dog							
- B 1 ]			V13-O34-G17-F27			Tsm			hound, dog							
.! }			E14B-X1-Y1V			Tsm			train troops							
-! hn			V13-X1-I9-D54			Ttf			flow down, overflow							
f! 4			D46-X1-Z1			Drt			hand							
f			D46			dw			give, place, put, implant obstacle, strike blow, cause				verb			
fd 4 M			D46-F34-Z1-D21			d ib r			set one's heart on							
f K			D46-G43			dw			give, place, put, implant obstacle, strike blow, cause				verb infinitive			
f! I C			D46-G1-G41-Aa2			dA			shake, tremble							
f! K ! G 5 !			D46-G1-G43-X1-G39-Z2			dAwt			shaking, trembling							
f! K 5 C			D46-G1-G43-X1-Z2-Aa2			dAwt			shaking, trembling							
f! l			D46-G1-D52			dA			copulate							
f! n			D46-G1-D54			dA			become loose, wobble of decaying limbs							
f! 1 n			D46-G1-M17-D54			dAi			subdue lands							
c 4 d			N18-Z1-S28			dAiw			loin - cloth							
f! 1 e			D46-G1-M17-S29			dAiw			loin - cloth							
f! 1 : d			D46-G1-M17-Z7-S28			dAiw			loin - cloth							
f) K c			D46-E9-G43-N18			dAiw			loin - cloth							
f K 1 K f			D46-G43-M17-G43-N21			dAiw			loin - cloth							
f! q K r 5			D46-G1-D58-M43-N33-Z2			dAbw			figs							
fq , r 5			D46-D58-V12-N33-Z2			dAbw			figs							
fq K K r 5			D46-D58-G43-M43-N33-Z2			dAbw			figs							
f! M , ,			D46-G1-D21-T12-Y2			dAr			control temper, subdue foes, supress evil, rob someone, steal goods							
, 8			T12-A24			dAr			subdue foes							
f! 1 M , 8			D46-G1-M17-D21-T12-A24			dAr			control a tribe							
f! 1 M , 8			D46-G1-M17-D21-T12-A24			dAir			rape							
f! M , , d 4			D46-G1-D21-T12-Y2-F34-Z1			dAr ib			self denial, self control							
f! f! m			D46-G1-D46-G1-D53			dAdA			copulate, masturbate, misbehave, rape, sodomize ?,							
( 4 O 5			X8-Z1-U9-Z2			di			provisions							
f 1 1 ! /			D46-M17-M17-X1-M15			dyt			papyrus plant							
flp			D46-Z4A-N31			dy			here, there							
5 l! K 5			Z2-Z4A-X1-G43-Z2			diwt			five parts							
f! 4 4 4 6 ! p			D46-X1-Z1-Z1-Z1-Z3-A1-B1			diwt			gang of 5							
f K ! 4 4 4 4 4			D46-G43-X1-Z1-Z1-Z1-Z1-Z1			diwt			gang of 5							
+ ! K " 5			V11-X1-G43-A2-Z2			diwt			shriek, bellow							
+ 1 1 ! " 4 5			V11-M17-M17-X1-A2-Z1-Z2			diwt			shriek							
f 6 4 4 K ! + 5			D46-Z3-Z1-Z1-G43-X1-Y1-Z2			diwt			bellow							
f K `			D46-G43-D40			dw			give, place				verb infinitive			
_ ! V			N14-G1-N5			dwA			rise early							
_ ! K V			N14-G1-G43-N5			dwAw			dawn, morning, tomorrow, the morrow							
_ ! V			N14-G1-N5			dwAw			dawn, morning							
_ K V l			N14-G43-N5-Z4A			dwAw			dawn, morning							
! _ ! V			X1-N14-G1-N5			dwAw			dawn, morning							
_ $ ! K V l			N14-V4-G1-G43-N5-Z4A			dwAw			tomorrow, the morrow							
3 f$K _			R8-D46-V4-G43-N14			nTr dwAw			morning star							
3 4 _ ! 1 1 _ H			R8-Z1-N14-G1-M17-M17-N14-A40			nTr dwAw			morning star							
e q _ 4 f$ K _			S29-D58-N14-Z1-D46-V4-G43-N14			sbA dwAw			morning star							
_ ! 1 1 ! V			N14-G1-M17-M17-X1-N5			dwAyt			morning							
_ !! V			N14-G1-X1-N5			dwAyt			morning							
! 4 _ ! 1 1 ! V			O1-Z1-N14-G1-M17-M17-X1-N5			pr dwAt			robing room							
_ 1 1 ! V			N14-M17-M17-X1-N5			dwAyt			morning							
f$ ! 1 1 ! _ V l			D46-V4-G1-M17-M17-X1-N14-N5- Z4A			dwAyt			morning							
_ ! V			N14-X1-N5			dwAyt			morning							
f$! `			D46-V4-X1-N15			dwAt			netherworld, nether chamber in tomb							
`			N15			dwAt			netherworld							
f!! `			D46-G1-X1-N15			dwAt			netherworld							
_ !! !			N14-G1-X1-O1			dwAt			netherworld							
`! !			N15-X1-O1			dwAt			netherworld							
f!! `			D46-G1-X1-N15			dwAt			netherworld							
_ $! ! H 6			N14-G4-X1-O1-A40-Z3			dwAtyw			dwellers in the netherworld							
